probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,result_bytes,gzip_bytes,gzip_ratio,bucket
bash,019f05ad-eea0-7202-a508-ec34d069a2d2-e4b6eaa7c0e8,codex,gpt-5.5,3472,call_NDIyQvXRFTesusCefKoB2BYz,bash,,6191,6205,2871,2.161267850923023,2-3
bash,019f05ad-eea0-7202-a508-ec34d069a2d2-e4b6eaa7c0e8,codex,gpt-5.5,3748,call_o5X49R29Vg4uBHbzPlreYoXR,bash,,123,123,117,1.0512820512820513,<2
bash,019f05ad-eea0-7202-a508-ec34d069a2d2-e4b6eaa7c0e8,codex,gpt-5.5,4108,call_I2evvJE3DQYHlTlMFIPvjDMA,bash,,102,102,105,0.9714285714285714,<2
bash,019f05ad-eea0-7202-a508-ec34d069a2d2-e4b6eaa7c0e8,codex,gpt-5.5,4380,call_vvpTU10S9X7Y7X3QxWCHiFl6,bash,,376,376,220,1.709090909090909,<2
bash,019f05ad-eea0-7202-a508-ec34d069a2d2-e4b6eaa7c0e8,codex,gpt-5.5,6025,call_c8iDomzElDRKKUCRDjdljtQ7,bash,,253,253,159,1.5911949685534592,<2
bash,019f05f8-7f53-7492-a941-83098e16765c,codex,gpt-5.5,306,call_2Qj7doh7igmC0klxiz7knNd4,bash,,190,190,139,1.3669064748201438,<2
bash,019f05f8-7f53-7492-a941-83098e16765c,codex,gpt-5.5,451,call_32jOV3IhoMhFKAaL1mBPajJK,bash,,873,873,426,2.0492957746478875,2-3
bash,019f0675-387a-79c2-9e8d-ceb8a30657c9,codex,gpt-5.5,150,call_pZ7ZIB5dK1lBqGTKbpnZhWZX,bash,,38201,38246,8265,4.627465214761041,3-5
bash,019f0998-b0f5-7202-9db6-34d41fd9be38,codex,gpt-5.5,198,call_G43JZgUqdhKuu1bhrrvlMM9p,bash,,9965,9989,4410,2.265079365079365,2-3
bash,019f0998-b0f5-7202-9db6-34d41fd9be38,codex,gpt-5.5,963,call_CaUw9MRysoUFDuabvZTF4ILM,bash,,418,418,226,1.8495575221238938,<2
bash,019f0998-b0f5-7202-9db6-34d41fd9be38,codex,gpt-5.5,1739,call_LOV8D6mWKEZVvcxGxb1uItkf,bash,,220,220,165,1.3333333333333333,<2
bash,019f0998-b0f5-7202-9db6-34d41fd9be38,codex,gpt-5.5,1877,call_GrA9iTw9udLF3G6Ze0Pz75Be,bash,,1655,1655,761,2.1747700394218135,2-3
bash,019f099a-4045-73d1-b267-2956c6f88444,codex,gpt-5.5,92,call_hfaJnXT89WOdCjKTEPmlEno6,bash,,5903,5915,2579,2.293524621946491,2-3
bash,019f0d8c-469a-77e2-95d8-c9e0c11db147,codex,gpt-5.5,729,call_rmZpt9vqVyLzGhdXYfalaylU,bash,,892,892,458,1.9475982532751093,<2
bash,019f0d8c-469a-77e2-95d8-c9e0c11db147,codex,gpt-5.5,837,call_LufpalmYjMBObG2WrraHrI9Y,bash,,321,323,203,1.5911330049261083,<2
bash,019f0d8c-469a-77e2-95d8-c9e0c11db147,codex,gpt-5.5,970,call_JdlOccMAtQOVbGOKijhuoRPO,bash,,3185,3185,1367,2.329919531821507,2-3
bash,019f0d8c-469a-77e2-95d8-c9e0c11db147,codex,gpt-5.5,1037,call_dLbXuSJCKrDgo1SkhzUel2eX,bash,,450,454,255,1.780392156862745,<2
bash,019f1111-d27a-7922-bc85-6667a164e1c3,codex,gpt-5.5,69,call_B4d57FBkdHlwkGTor22DGJLI,bash,,2074,2078,996,2.0863453815261046,2-3
bash,019f1111-d27a-7922-bc85-6667a164e1c3,codex,gpt-5.5,238,call_x5RE1UwQMK9sX1ErMGE3XKVT,bash,,1174,1174,350,3.354285714285714,3-5
bash,019f1111-d27a-7922-bc85-6667a164e1c3,codex,gpt-5.5,1282,call_r3B9Ss6lwyZhru4763zttJNI,bash,,14906,14906,2155,6.9169373549883995,5-10
bash,019f1331-ab4e-7c83-b30d-0649e7983397,codex,gpt-5.5,27,call_jljFk6OatM1UMyRp3pwrABUu,bash,,197,197,145,1.3586206896551725,<2
bash,019f1339-4afb-72b3-8e3d-fdca259ac8ea,codex,gpt-5.5,50,call_zfTV7VFqDINNNVGxxRFJKODh,bash,,498,498,230,2.1652173913043478,2-3
bash,019f13fe-e5fb-76a3-b973-ba3067145518-a25f8ec1d88d,codex,gpt-5.5,316,call_O1Gl6pOoFGC7FOO7UDyJ1n8N,bash,,241,241,158,1.5253164556962024,<2
bash,019f13fe-e5fb-76a3-b973-ba3067145518-a25f8ec1d88d,codex,gpt-5.5,739,call_cbWpMGjqU3exrp1V6ufBD7dc,bash,,697,697,306,2.2777777777777777,2-3
bash,019f13fe-e5fb-76a3-b973-ba3067145518-a25f8ec1d88d,codex,gpt-5.5,882,call_tQoRvcWAolpcDYAnaXILQo50,bash,,580,582,389,1.4961439588688945,<2
bash,019f1513-0676-73b2-ad56-c9a4e4b0eace,codex,gpt-5.5,1100,call_Dy1hVdwihvImNx67vFWtD712,bash,,135,135,125,1.08,<2
bash,019f15f7-b472-7bc3-8651-5547781e25cf,codex,gpt-5.5,317,call_7mLrRgu8C9OvMmyr2S67TduW,bash,,766,766,382,2.005235602094241,2-3
bash,019f17a5-6d3f-7470-9097-c70f6cefe936,codex,gpt-5.5,574,call_j9hVCFROKXCTfcA0uzRtKrXu,bash,,11878,16074,4094,3.9262335124572547,3-5
bash,019f17a5-6d3f-7470-9097-c70f6cefe936,codex,gpt-5.5,1203,call_xMwoqgRDTgP2m134sBSoQ29D,bash,,378,378,226,1.6725663716814159,<2
bash,019f17a5-6d3f-7470-9097-c70f6cefe936,codex,gpt-5.5,1507,call_DDPcDXiYZspMwFnmcXOhgC0R,bash,,113,113,110,1.0272727272727273,<2
bash,019f18d7-1118-77a0-8420-ae7fd1877d19,codex,gpt-5.5,35,call_SfM4upbIuyyJ36FT7LMOW0Ll,bash,,714,718,429,1.6736596736596736,<2
bash,019f18d7-1118-77a0-8420-ae7fd1877d19,codex,gpt-5.5,299,call_iA657G2QcsASy2JEPTsCebAp,bash,,3911,3946,1934,2.0403309203722855,2-3
bash,019f18d7-1118-77a0-8420-ae7fd1877d19,codex,gpt-5.5,1000,call_8EuBRIpzBmuEb75omVS0yOPJ,bash,,2213,2213,991,2.233097880928355,2-3
bash,019f18d7-1118-77a0-8420-ae7fd1877d19,codex,gpt-5.5,1209,call_MJA19ME01uQr2llLk4FfHNM7,bash,,113,113,111,1.018018018018018,<2
bash,019f18d7-1118-77a0-8420-ae7fd1877d19,codex,gpt-5.5,1219,call_N9e2qEMAH5M4misvrRYz3Jyq,bash,,159,159,146,1.0890410958904109,<2
bash,019f1d64-a048-7e10-8a4d-fd6b9e9d7b34,codex,gpt-5.5,617,call_lKEoP5wBkOupBFM6fpqTvEuS,bash,,8674,8674,1974,4.394123606889564,3-5
bash,019f1e1f-cead-7703-8716-984c05bcb15a-169fdb53e08a,codex,gpt-5.5,79,call_ww4ymn9HDc20ZKqzpZshSasa,bash,,2478,2478,723,3.4273858921161824,3-5
bash,019f1e1f-cead-7703-8716-984c05bcb15a-169fdb53e08a,codex,gpt-5.5,467,call_hgwqAnyQUqxa3OoOlkMDOIRa,bash,,424,424,217,1.9539170506912442,<2
bash,019f1e1f-cead-7703-8716-984c05bcb15a-169fdb53e08a,codex,gpt-5.5,685,call_2ceZuckCZJGelD92jtorZvO5,bash,,40212,40216,2411,16.68021567814185,10-20
bash,019f1e1f-cead-7703-8716-984c05bcb15a-169fdb53e08a,codex,gpt-5.5,935,call_mLoertuKMFkP2XGNt73OHQ5o,bash,,18054,18054,6052,2.9831460674157304,2-3
bash,019f1e1f-cead-7703-8716-984c05bcb15a-3cacb2e4df79,codex,gpt-5.5,325,call_qa8rbKRhI5c7u1OwQepWfsfy,bash,,11868,11868,1677,7.076923076923077,5-10
bash,019f1e1f-cead-7703-8716-984c05bcb15a-3cacb2e4df79,codex,gpt-5.5,605,call_J6O4qyxr3yWU10jo3PFn47gp,bash,,2513,2563,1062,2.413370998116761,2-3
bash,019f1e82-7db5-7330-b034-2785dfe78862-1d948c75f36c,codex,gpt-5.5,363,call_tn1NAkJVj6Q3Twt0WzLWhesY,bash,,537,537,348,1.543103448275862,<2
bash,019f1e82-7db5-7330-b034-2785dfe78862-3afc2084fc4a,codex,gpt-5.5,948,call_g7qBQwAFpdydFiNcp6TJIrVs,bash,,16893,16909,5910,2.861082910321489,2-3
bash,019f1f60-20b3-7700-80bc-4b42b277daab,codex,gpt-5.5,86,call_qJbCXq0JkzDx6FkprutBtm9n,bash,,8607,8611,1881,4.577884104199894,3-5
bash,019f1f60-20b3-7700-80bc-4b42b277daab,codex,gpt-5.5,234,call_GGY7mCrMi6KpQzX3jaH1cgJi,bash,,225,225,193,1.16580310880829,<2
bash,019f1f9d-3f06-7550-bd6f-5592a5313d51,codex,gpt-5.5,16,call_oHY6Iv8Gd17rA9YGYT4DtN3F,bash,,350,350,193,1.8134715025906736,<2
bash,019f1fa3-ab74-72b1-810c-e3aa11dd8068,codex,gpt-5.5,36,call_khp2cHXCHRZlT7qu3ZNEDVyY,bash,,40070,40090,9241,4.338275078454712,3-5
bash,019f1fa3-ab74-72b1-810c-e3aa11dd8068,codex,gpt-5.5,509,call_bSVgEeOAcH4AtQXOy3QA2gDB,bash,,102,102,103,0.9902912621359223,<2
bash,019f1fc3-e84b-7fd0-8e90-628b37c70b57,codex,gpt-5.5,216,call_g8CVe7712Dzi226MKDXW62Av,bash,,185,185,161,1.1490683229813665,<2
bash,019f1fdd-25d6-7772-a211-4d2490625736-6d85f624c5a5,codex,gpt-5.5,547,call_e94TpYUhjINOmSbg41dEQsQz,bash,,239,239,195,1.2256410256410257,<2
bash,019f1fdd-25d6-7772-a211-4d2490625736-6d85f624c5a5,codex,gpt-5.5,661,call_sIbm0IUvBI2dDYaLPPI6vPOM,bash,,283,283,221,1.2805429864253393,<2
bash,019f1fdd-25d6-7772-a211-4d2490625736-a34e2a377789,codex,gpt-5.5,99,call_c6QsSoZMZeXwFIwGfWocoei1,bash,,282,282,192,1.46875,<2
bash,019f1fdd-25d6-7772-a211-4d2490625736-a34e2a377789,codex,gpt-5.5,174,call_uqggHix4NScpGXGA967lNvsP,bash,,102,102,100,1.02,<2
bash,019f2007-fbdf-72d2-a3fa-63558f33bcdd,codex,gpt-5.5,87,call_5UzbmWBU4WkFodZaW9pzVpLZ,bash,,152,152,134,1.1343283582089552,<2
bash,019f2007-fbdf-72d2-a3fa-63558f33bcdd,codex,gpt-5.5,359,call_d8y5AssUmHYGXm6AoiYzPjxY,bash,,244,244,193,1.2642487046632125,<2
bash,019f2016-8a7a-7440-a3d7-85ddf269a3d6,codex,gpt-5.5,1089,call_ylbtYyNGMvDaATgIyHAeVmDH,bash,,2336,2336,889,2.6276715410573677,2-3
bash,019f2016-8a7a-7440-a3d7-85ddf269a3d6,codex,gpt-5.5,1755,call_d7k2uWH7E6aCa5Lec8OMYMHg,bash,,2512,2514,988,2.5445344129554655,2-3
bash,019f201a-9f76-70b2-bd06-2bdba43c1d6c,codex,gpt-5.5,10,call_0h9R8dzWrUiKcs01n6eYD67n,bash,,216,216,157,1.375796178343949,<2
bash,019f201a-9f76-70b2-bd06-2bdba43c1d6c,codex,gpt-5.5,18,call_4zH7fNZtjhc73KrnVOzSc3uT,bash,,5905,5913,2267,2.6082928981032203,2-3
bash,019f231b-5acc-7043-9961-f5a62286e3db,codex,gpt-5.5,233,call_74u1ftpuLdesO6e5TI1Bdhcy,bash,,278,278,219,1.269406392694064,<2
bash,019f231b-5acc-7043-9961-f5a62286e3db,codex,gpt-5.5,396,call_Htzr0kDYrwcgIrooLYjYE86O,bash,,142,142,127,1.1181102362204725,<2
bash,019f2387-40a7-7151-a232-8ebb871f52ba,codex,gpt-5.5,1532,call_NnXf7EzeWCns39kEqU4XrXmn,bash,,1729,1729,387,4.467700258397933,3-5
bash,019f238b-fde6-75f1-9e15-507eb362668a,codex,gpt-5.5,272,call_BM8qir1b2HZ5JdpJcQEM1lJY,bash,,102,102,100,1.02,<2
bash,019f23cb-e0d9-7593-a96d-651f11dc44f1,codex,gpt-5.5,44,call_hPeKgGaYWq9r7h1QgNseC262,bash,,17053,17065,5540,3.0803249097472922,3-5
bash,019f23cc-e43b-72b0-98ab-630b08ce1f7f,codex,gpt-5.5,170,call_raHIx3izAiNdB1acJZcvmuvj,bash,,991,991,443,2.237020316027088,2-3
bash,019f26fd-8af1-7c81-83c0-bce321ef2287,codex,gpt-5.5,65,call_d20oZAmmeNQ4Es30VJUJtVml,bash,,31903,31903,5266,6.058298518799848,5-10
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,547,call_iosxZrMuviPvic2qhlDLtC7p,bash,,114,114,111,1.027027027027027,<2
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,875,call_icZJ3uQcpxgPHLpCYUMzRZe8,bash,,450,450,320,1.40625,<2
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,1055,call_Jy3O9rdo3IVM8Qe0MktP3nWL,bash,,113,113,110,1.0272727272727273,<2
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,1066,call_MENf1HoFsvq1cUlk7GghECBS,bash,,3238,3802,1452,2.618457300275482,2-3
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,2389,call_UifnT7ykPXyqgUqSJ8k4Mj1Z,bash,,463,471,234,2.0128205128205128,2-3
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,2597,call_7mhkwXBqeMbNMGzUtv9G4aIh,bash,,4260,4284,1567,2.7338864071474154,2-3
bash,019f280c-276e-73f3-88e4-72f6940bf971,codex,gpt-5.5,4296,call_SHHB6u2ETZF65Q3aKsAK6s3M,bash,,197,201,178,1.1292134831460674,<2
bash,01bdfe47-aa15-42ed-bb6a-71aedb7e8063,claude_code,claude-opus-4-6,1098,toolu_01PFXTpDLjzQbTtFPXsxrfBe,bash,,2836,3446,1157,2.9783923941227313,2-3
bash,01e22aeb-640d-4a2d-a1d0-24072431ca4c,claude_code,claude-opus-4-8,21,toolu_01M7sf77Gfrt78ykFM3zYTQx,bash,,321,321,190,1.6894736842105262,<2
bash,01f8fbba-b38c-42bc-912b-c999c0700ec2,claude_code,claude-opus-4-6,44,toolu_01244NfGwTnGkgnYdCdTVzne,bash,,365,365,214,1.705607476635514,<2
bash,0228a263-b238-41fd-932d-db98a466205b,claude_code,claude-opus-4-6,1840,toolu_01QGouGcihzYU6shs5Ug9MGN,bash,,1538,1538,640,2.403125,2-3
bash,023bbea8-22cf-431a-bb57-e38238833ced,claude_code,claude-opus-4-6,238,toolu_01XR2VytgZupUuR6Af6NL2WY,bash,,1078,1086,241,4.5062240663900415,3-5
bash,0280ad20-e7c6-45cf-98e4-3e2766d16438,claude_code,claude-opus-4-6,820,toolu_vrtx_01KrFx9s3GMdWr3dDwyjqHCm,bash,,11593,11593,2671,4.34032197678772,3-5
bash,02981995-7383-484b-a695-5d943aa0e4e8,claude_code,claude-opus-4-8,2739,toolu_0162khRXU958trMckZQm89VY,bash,,395,395,287,1.3763066202090593,<2
bash,02c9bf9a-c1f0-46c7-b77c-9f63b0d39818,claude_code,claude-opus-4-6,73,toolu_0141ekkAGkBfsfxTpjWWQwQu,bash,,39,39,47,0.8297872340425532,<2
bash,037f5f6f-0333-4310-aa5a-16b53da05a86,claude_code,claude-opus-4-7,263,toolu_01UvGgNkDKEkcMxQ9ZB22ZR8,bash,,84,84,80,1.05,<2
bash,038dd56d-e970-4e89-b03f-7a170a53d1d2,claude_code,claude-sonnet-4-5-20250929,314,toolu_015asF38iMpx4QkmZimh6D6m,bash,,249,249,59,4.220338983050848,3-5
bash,03a1382e-ecd5-42c4-b3d4-5c659e165904,claude_code,claude-opus-4-6,544,toolu_0161YC64HkfbR4m8YvtHASFw,bash,,20,20,28,0.7142857142857143,<2
bash,03a61d43-de91-4d6e-bfe8-713eec2bfec6,claude_code,claude-opus-4-6,332,toolu_01J8MaTQBT9DftSckgRHtSW8,bash,,985,985,362,2.7209944751381214,2-3
bash,03b11175-72e4-4562-a617-8aefb5babf4f,claude_code,claude-opus-4-6,87,toolu_01PW5Qv35rei3PaqhgB61bgf,bash,,349,349,177,1.9717514124293785,<2
bash,046514e7-c1d5-4e2e-85ce-84b403dd2c4e,claude_code,claude-opus-4-7,56,toolu_01RVo8joAcB8QTHeXp4FDckj,bash,,73,73,60,1.2166666666666666,<2
bash,04bd1317-d92d-4ccf-985c-c229dd00b33a,claude_code,claude-opus-4-7,139,toolu_019MZAFRvZPiwJPqNpqiinff,bash,,166,166,146,1.1369863013698631,<2
bash,05514364-276a-430a-a40a-354394087093,claude_code,claude-opus-4-6,1315,toolu_01BkQfqwoheX5Uz9hRpb2wM6,bash,,97,97,91,1.065934065934066,<2
bash,057778d9-bba0-4d86-8f8d-2a5b6c3bc736,claude_code,claude-opus-4-6,177,toolu_01Mpo8FhFpkBU5DPzm2cfUBQ,bash,,313,313,241,1.2987551867219918,<2
bash,05adabfe-2727-4e6f-819b-93bfd3a270d7,claude_code,claude-opus-4-8,36,toolu_01EzFSN6rSX38YR6vKNjABGk,bash,,1143,1143,359,3.183844011142061,3-5
bash,05ae8630-13be-4331-8a3f-6bd720bd598d,claude_code,claude-opus-4-7,581,toolu_01SVA7Lamxmn2gn3mhgttUjM,bash,,898,898,342,2.625730994152047,2-3
bash,064836b9-90e4-42d5-aabc-ed5fde831a57,claude_code,claude-fable-5,1644,toolu_01NUgquXLS8pYpcMLV8N7yzn,bash,,2106,2108,935,2.2545454545454544,2-3
bash,064836b9-90e4-42d5-aabc-ed5fde831a57,claude_code,claude-fable-5,3313,toolu_018VsPu9bo5jop2gEVKndJJb,bash,,19,19,27,0.7037037037037037,<2
bash,064836b9-90e4-42d5-aabc-ed5fde831a57,claude_code,claude-fable-5,4044,toolu_01K3WwN8dewRETs99dYh7gZW,bash,,253,253,200,1.265,<2
bash,06d02481-b298-4dcb-98a5-ea2dcceafcdc,claude_code,claude-opus-4-6,1060,toolu_01StyXG5vuyr1rs6TRG5iUsn,bash,,10,10,18,0.5555555555555556,<2
bash,071c7e91-c07f-45cb-951c-43b4bcedbe74,claude_code,claude-opus-4-6,932,toolu_01C42KRdKfC88tYNxtDdDAWD,bash,,4610,4610,1199,3.8448707256046704,3-5
bash,078006ef-276b-472d-a4f4-c94ae85e8267,claude_code,claude-opus-4-8,407,toolu_018tWfkMDbo6Sh5NHeKLQGkm,bash,,413,413,228,1.8114035087719298,<2
bash,0798c36e-9fc3-43f4-a878-d7b5a53c7a76,claude_code,claude-opus-4-7,293,toolu_01QS6uwHSWzYpsqCLhz4ebzJ,bash,,12,12,16,0.75,<2
bash,0798c36e-9fc3-43f4-a878-d7b5a53c7a76,claude_code,claude-opus-4-7,301,toolu_019QmTwMhYPYabU3Cb7kitQ6,bash,,586,586,178,3.292134831460674,3-5
bash,0798c36e-9fc3-43f4-a878-d7b5a53c7a76,claude_code,claude-opus-4-7,921,toolu_01VqubnYQJaxc9e2SSocLg4r,bash,,50,50,50,1.0,<2
bash,07996d74-65bf-4dd2-993e-4f7d252684bb,claude_code,claude-opus-4-7,24,toolu_019wuvWsFmTzfESSH2M32Uf6,bash,,1582,1582,595,2.6588235294117646,2-3
bash,07a3508b-78e7-427f-aa50-282e9426633b,claude_code,claude-sonnet-4-6,512,toolu_016hfLruVNbLP99m2Dewpwu4,bash,,416,416,272,1.5294117647058822,<2
bash,0852daa6-239f-424e-bdd6-79521b1cbc88,claude_code,claude-sonnet-4-5-20250929,1005,toolu_01V4TJW7Q1SJsHBcEkFGbU85,bash,,259,259,203,1.2758620689655173,<2
bash,09006296-669b-4161-a3c3-d9847ff0b319,claude_code,claude-opus-4-6,86,toolu_01M6x61Zpg63wyiHbBjNDXja,bash,,1093,1093,604,1.8096026490066226,<2
bash,09331995-5e01-4bd0-9f4b-e175b8b3b983,claude_code,claude-sonnet-4-5-20250929,40,toolu_019UrT9wWsQER991rUzHA2sD,bash,,167,167,128,1.3046875,<2
bash,0938bb96-68be-47f8-830e-580b5edd55ca,claude_code,claude-opus-4-6,138,toolu_01PeffRecc1BTfGChcuww9Z4,bash,,328,328,226,1.4513274336283186,<2
bash,098b7c48-208d-43f5-93d6-5e0115c5fb43,claude_code,claude-opus-4-6,610,toolu_01QEULRiSTv4r5h1dY1JKu44,bash,,42,42,46,0.9130434782608695,<2
bash,099d476e-36bb-41f5-a974-a5d9e4617389,claude_code,claude-opus-4-6,546,toolu_01Eceu5FggWz7sFWVaWjbt74,bash,,385,385,190,2.026315789473684,2-3
bash,099d476e-36bb-41f5-a974-a5d9e4617389,claude_code,claude-opus-4-6,2008,toolu_016rsPBwHWCPKXphiBaz7Vuv,bash,,79,79,44,1.7954545454545454,<2
bash,099d476e-36bb-41f5-a974-a5d9e4617389,claude_code,claude-opus-4-6,2499,toolu_013CePGkMtrpqHqBuyA9gCJe,bash,,192,192,162,1.1851851851851851,<2
bash,09a36ffc-579b-4ea7-8250-26b3d4412920,claude_code,claude-opus-4-6,692,toolu_01Y1wtbrrAXnuNnfANpDBVPg,bash,,426,434,340,1.276470588235294,<2
bash,0ab3334d-90bc-4ad6-994f-3b00db82d042,claude_code,claude-opus-4-6,878,toolu_01RRTPkHGNwCqf22xuF3Wv4X,bash,,1394,1394,367,3.7983651226158037,3-5
bash,0ae1e0bc-cb1a-4f7e-b418-e41e7586b39a,claude_code,claude-opus-4-8,558,toolu_01BxFFktT3xn3dW31WSeZSoB,bash,,1733,1735,676,2.5665680473372783,2-3
bash,0b2ef23d-5fb1-4fdb-be2e-39032ecd6ab6,claude_code,claude-opus-4-7,104,toolu_01SNWw3a8Hhe3o1gxNBmzaSb,bash,,3801,3801,956,3.975941422594142,3-5
bash,0b2ef23d-5fb1-4fdb-be2e-39032ecd6ab6,claude_code,claude-opus-4-7,203,toolu_016gfzyCsNtPJserRadpFcqK,bash,,1591,1591,561,2.836007130124777,2-3
bash,0b5d410a-78c3-471c-b051-19ca66fb1bfc,claude_code,claude-opus-4-7,533,toolu_01F6bbnL4MqdRSqDGbc8SzVR,bash,,1453,1453,487,2.9835728952772076,2-3
bash,0b5d410a-78c3-471c-b051-19ca66fb1bfc,claude_code,claude-opus-4-7,617,toolu_01HLoEPAHHJNEfiWb45r4MqH,bash,,7749,7749,1293,5.993039443155452,5-10
bash,0bc8148b-2e5a-476e-be1e-cf08b88d6fd8,claude_code,claude-opus-4-6,1312,toolu_01EGD1t82PvQXsUpAfLxh2GK,bash,,795,795,364,2.184065934065934,2-3
bash,0bea46ec-8299-4cc3-98f2-d3a4fe4b316a,claude_code,claude-sonnet-4-6,676,toolu_01HwGRpojoEraAJkoVAuXuEV,bash,,13,13,21,0.6190476190476191,<2
bash,0bea46ec-8299-4cc3-98f2-d3a4fe4b316a,claude_code,claude-sonnet-4-6,1203,toolu_011hUUX4jsYJbnnAukgZCVgt,bash,,200,200,162,1.2345679012345678,<2
bash,0c275b1b-9732-433e-9e70-9b7bfdb578a3-507640c3f1e3,claude_code,claude-opus-4-6,2327,toolu_01C8GpkLmiyNwf26txgPoaEy,bash,,1571,1571,674,2.330860534124629,2-3
bash,0c4da650-d50d-4dd6-a154-ba6b6e5a9c5d,claude_code,claude-opus-4-8,641,toolu_01KTxF4H8FztA3gdhTP7RM5z,bash,,262,262,166,1.5783132530120483,<2
bash,0d9384c7-4265-4ef6-a37c-bd0b3ff6dbec,claude_code,claude-opus-4-6,143,toolu_01D45EzCmi9uMzcvJYNQF6yi,bash,,120,120,106,1.1320754716981132,<2
bash,0e1d39af-a1cb-48a8-af0d-24ab9737608f,claude_code,claude-opus-4-6,82,toolu_01AGPitfwVby87s3pUtGQtDs,bash,,1980,2252,345,6.527536231884058,5-10
bash,0e636882-d46c-4529-8961-cee796c9da56,claude_code,claude-opus-4-6,768,toolu_01CSoQhoTNX7K17AL1w9TRjH,bash,,50,50,40,1.25,<2
bash,0e818656-46dd-4357-83f8-afce5b4edc6f,claude_code,claude-opus-4-6,200,toolu_01LXpie1fkYWZ9KU5UuARvfs,bash,,482,484,156,3.1025641025641026,3-5
bash,0eade340-c374-4ad4-a86b-99f4d716a9a2,claude_code,claude-opus-4-6,263,toolu_01KKP44Bwn7uhdSgKzWjDNh3,bash,,280,594,435,1.3655172413793104,<2
bash,0f37f76a-c6fc-4a9e-875c-88db5e421bc0,claude_code,claude-opus-4-7,66,toolu_01SxubUuoEKqGwQwArKMFGmh,bash,,1313,1313,676,1.9423076923076923,<2
bash,10542774-5ed9-46bc-bc15-29deec90c88e,claude_code,claude-opus-4-7,977,toolu_01V5NEQ9pDfEwTJAHSJ2r4ty,bash,,244,244,194,1.2577319587628866,<2
bash,11112069-bb3d-4afd-bd90-5c838b55a03c,claude_code,claude-opus-4-6,772,toolu_019mARNc7EEUsrEGndojfAvD,bash,,176,176,119,1.4789915966386555,<2
bash,11232391-c5e3-4f6c-9dfc-75ed12f9e103,claude_code,claude-opus-4-8,479,toolu_01AbHscwrY93btve12686coE,bash,,135,137,118,1.1610169491525424,<2
bash,11232391-c5e3-4f6c-9dfc-75ed12f9e103,claude_code,claude-opus-4-8,1434,toolu_0191f16FmfZun1jhtVTxJRyV,bash,,97,97,83,1.1686746987951808,<2
bash,112658aa-8e2f-43a4-9f8b-a690dfce9b04,claude_code,claude-opus-4-6,2937,toolu_01SyY65TKrEPSjeSkSQqBcgc,bash,,269,269,202,1.3316831683168318,<2
bash,124cf89f-b950-42d0-8c90-1990b889f0bc,claude_code,claude-opus-4-7,843,toolu_01RUyX4NRw7q5DsUngCrgHE1,bash,,327,327,169,1.9349112426035502,<2
bash,126a3c75-5ca6-4bb5-851b-4ff0912514f3,claude_code,claude-opus-4-7,2454,toolu_013hzmjyi2bLAMXPajwEVTSK,bash,,31,31,39,0.7948717948717948,<2
bash,1284c080-f9cd-45f8-9942-ff58f5c517e5,claude_code,claude-opus-4-6,1208,toolu_01E3ZHLTjd3pzyTexNkGq3Ep,bash,,635,635,286,2.2202797202797204,2-3
bash,1284c080-f9cd-45f8-9942-ff58f5c517e5,claude_code,claude-opus-4-6,1434,toolu_013KD7X9YEBBZ8qFCCCEyEk7,bash,,188,188,117,1.606837606837607,<2
bash,12b80441-7933-4266-8ec0-f0cb5ee1aa8d,claude_code,claude-opus-4-7,139,toolu_01LedqVCkNCTAsNvhhD7rUqB,bash,,858,858,293,2.9283276450511946,2-3
bash,12c5d6ee-fc48-46df-8b7e-66cd0e93796c,claude_code,claude-opus-4-6,86,toolu_01LzbYX6a4ucuXsBbYcYAeDT,bash,,121,121,115,1.0521739130434782,<2
bash,12e6c6f1-cbd3-4afd-8514-1d28799cd64c,claude_code,claude-opus-4-8,727,toolu_01LgEH4ysKV46S4PFS7Azycn,bash,,706,706,379,1.8627968337730871,<2
bash,133d880d-aeab-4d0a-96e7-60b9f4899dec,claude_code,claude-opus-4-8,78,toolu_017T3K51KUSoFtHUbUWLMddQ,bash,,156,156,132,1.1818181818181819,<2
bash,133d880d-aeab-4d0a-96e7-60b9f4899dec,claude_code,claude-opus-4-8,840,toolu_01AkdEp8GBfXyCK3oM7M2mJX,bash,,495,495,269,1.8401486988847584,<2
bash,13449216-cf75-4462-8d83-7be1866b7fa4,claude_code,claude-opus-4-7,436,toolu_01LbU2QetyKtVzjtNfrfK78i,bash,,31,31,39,0.7948717948717948,<2
bash,1344c386-09de-4f26-9534-c2d2ed02aa28,claude_code,claude-opus-4-6,2692,toolu_01LA5QzjUR2oyX5mWQWeENx7,bash,,31,31,39,0.7948717948717948,<2
