probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,n_lines,style,n_prefixed_lines,prefix_chars,prefix_share,prefixed_line_share
read,f5f37e1e-0f3a-42e3-ad72-5e07b9313ead,claude_code,claude-sonnet-4-5-20250929,4734,toolu_01BwMAyS7tP11Jt3YUacJ3xR,read,/Users/jobinlawrance/Project/dsj/auth/.github/workflows/deploy-production.yml,2710,66,arrow,61,427,0.15756457564575646,0.9242424242424242
read,f5f37e1e-0f3a-42e3-ad72-5e07b9313ead,claude_code,claude-sonnet-4-5-20250929,6136,toolu_01DSkDqSjgX42xPQYWfmsJao,read,/Users/jobinlawrance/Project/dsj/auth/docker-compose.yml,1568,34,arrow,29,203,0.12946428571428573,0.8529411764705882
read,f6077fc3-6b6e-4637-ab21-0f948f62df94,claude_code,claude-sonnet-4-6,11,toolu_016SQKvBcLHYD1Q7sHysJhsM,read,/Users/hutusi/workspace/ai/naive/amytis-claude-review/src/components/PostCard.tsx,1970,36,arrow,31,217,0.11015228426395939,0.8611111111111112
read,f61133ab-303a-4d67-a101-5e8a90df5a81,claude_code,claude-opus-4-7,67,toolu_018AggDxptiW1xueHpnoLjNz,read,/Users/s4lly/dev/splitzy/frontend/src/features/assignments/hooks/useSplitPercent.test.tsx,5248,169,tab,169,568,0.10823170731707317,1.0
read,f6312e90-c5a0-4f57-91e2-b814949f6f53,claude_code,claude-opus-4-6,1290,toolu_01YRCqa1LmUoxrVAvCyFQnvp,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/lib/tracking/search.ts,1421,45,arrow,45,315,0.22167487684729065,1.0
read,f64c89e4-df89-4ffc-8590-cee545e983a8,claude_code,claude-opus-4-7,43,toolu_014gYsvNJKw4bcF2KMca1Tmq,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad/bmm/config.yaml,567,17,tab,17,42,0.07407407407407407,1.0
read,f65e0736-a369-493d-bf75-f7ed3440bead,claude_code,claude-opus-4-7,659,toolu_01RU4XJCCjXQtBHBvgAaKWPw,read,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/investigate/cmd.go,3234,80,tab,80,320,0.09894867037724181,1.0
read,f67f6a15-2dd9-41ad-bebf-b2927f81b1b5,claude_code,claude-opus-4-6,238,toolu_01VdMQWqkCrtS7VBL7fVfTKH,read,/Users/pc035860/code/cee/Cee/Views/ImageScrollView.swift,1762,35,arrow,35,245,0.13904653802497163,1.0
read,f6a9443b-5acb-49b1-a65e-d0662d6697f5,claude_code,claude-sonnet-4-6,179,toolu_01Mg3vBDH9PXWE3EqrycqN8B,read,/home/felt/PycharmProjects/s2morrow/apps/demo/src/tests/landing/performance-stats.test.ts,2801,68,arrow,63,441,0.15744377008211352,0.9264705882352942
read,f72cff64-efaa-4708-a5ee-c7c8e75d7844,claude_code,claude-opus-4-6,148,toolu_01CqKAWJseV9spPBVnbotWRd,read,/Users/alexlutz/projects/hickory/apps/api/Hickory.Api.csproj,2962,48,arrow,48,336,0.11343686698176908,1.0
read,f72cff64-efaa-4708-a5ee-c7c8e75d7844,claude_code,claude-opus-4-6,1296,toolu_01HsEy8c2ATSh8EDQ4GjY78c,read,/Users/alexlutz/projects/hickory/apps/cli/src/main.ts,2130,66,arrow,66,462,0.21690140845070421,1.0
read,f7420114-3f04-4bf4-a2dc-fb0684e72be5,claude_code,claude-opus-4-6,38,toolu_015q8qfgcT1ukAFtV5JoKZqh,read,/Users/marcus/conductor/workspaces/brain-v1/houston-v1/app/src/server/observer/observer-route.ts,6375,149,arrow,149,1043,0.1636078431372549,1.0
read,f744aef5-5139-4c21-91e5-3f44ce902105,claude_code,claude-opus-4-5-20251101,95,toolu_01F9xqiHPzdLQn2MX44wnMka,read,/Users/soph/Work/entire/devenv/cli/.golangci.yaml,4659,148,arrow,143,1001,0.21485297274093154,0.9662162162162162
read,f74c4715-3047-403a-a55f-d5d70614c624,claude_code,claude-opus-4-6,547,toolu_01KvSdgYr7Mrig41jFBMBUEn,read,/Users/michael/Code/cipher-box/apps/api/src/shares/shares.service.spec.ts,4424,120,arrow,120,840,0.189873417721519,1.0
read,f74c4715-3047-403a-a55f-d5d70614c624,claude_code,claude-opus-4-6,1027,toolu_01GpcU3PomQSK1ohZHcYTjcp,read,/Users/michael/Code/cipher-box/apps/api/src/shares/invites.controller.ts,5561,139,arrow,139,973,0.174968530839777,1.0
read,f7594e2b-a01a-4dde-b65e-7fd0625e8c42,claude_code,claude-opus-4-6,110,toolu_01RHybjZz96xBkd4X5zd1JZw,read,/Users/michael/Code/cipher-box/packages/crypto/src/ecies/decrypt.ts,2258,55,arrow,55,385,0.1705048715677591,1.0
read,f76ed2ac-75ce-454b-b6df-e0eb58dabb99,claude_code,claude-opus-4-7,36,toolu_01LewFRpqkXq9sM1gct1WL4P,read,/Users/lennynapieraj/Documents/Hackathon/Berlin/Version prod/reonic-hackathon-Prod/src/app/api/design/route.ts,6049,160,tab,160,532,0.08794842122664903,1.0
read,f79823c0-7712-4916-a938-3fb04c6ebe40,claude_code,claude-opus-4-7,116,toolu_01Rm7cgSPRGD6jEXJP3SNc6Q,read,/Users/jeevanpillay/Code/@lightfastai/lightfast/db/app/src/polyfills/batch.ts,1184,26,tab,26,69,0.05827702702702703,1.0
read,f8190a9b-031b-49a6-b513-b27e9629d222,claude_code,claude-opus-4-5-20251101,277,toolu_01S8WsMDLseGv3Czbn5ud3NQ,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/integration_test/agent_test.go,3505,85,arrow,80,560,0.15977175463623394,0.9411764705882353
read,f81a27c1-9606-4cc2-bccc-2e2fee08a0cb,claude_code,claude-opus-4-8,175,toolu_01YB7nQTJguY9KAehUydqy5A,read,/Users/arijit/Coding/Python/DataQ/backend/alembic/versions/cf42d364f74b_add_fk_indexes.py,3015,64,tab,64,183,0.06069651741293532,1.0
read,f81a27c1-9606-4cc2-bccc-2e2fee08a0cb,claude_code,claude-opus-4-8,495,toolu_01HPmYkcpwY2bX9DefJbw5s1,read,/Users/arijit/Coding/Python/DataQ/backend/app/services/probe.py,3419,91,tab,91,264,0.07721556010529394,1.0
read,f81a27c1-9606-4cc2-bccc-2e2fee08a0cb,claude_code,claude-opus-4-8,3886,toolu_01HQmw3kVZYanZpQCxFPj1pb,read,/Users/arijit/Coding/Python/DataQ/backend/app/main.py,245,4,tab,4,12,0.04897959183673469,1.0
read,f81a27c1-9606-4cc2-bccc-2e2fee08a0cb,claude_code,claude-opus-4-8,4368,toolu_01QdJYhSnSZuihVuPLp9Muwr,read,/Users/arijit/Coding/Python/DataQ/backend/app/services/severity.py,917,20,tab,20,60,0.06543075245365322,1.0
read,f81add4e-16c0-495a-b6c9-529e47e76baf,claude_code,claude-opus-4-6,1320,toolu_018su4HnLRt847MT45gK4BkN,read,/Users/penso/.superset/worktrees/moltis/helix-epoch/crates/web/src/assets/js/page-channels.js,3965,80,arrow,80,560,0.14123581336696092,1.0
read,f81add4e-16c0-495a-b6c9-529e47e76baf,claude_code,claude-opus-4-6,1479,toolu_01Jx2VopK9FXXdZs7g8tW1j6,read,/Users/penso/.superset/worktrees/moltis/helix-epoch/crates/web/src/assets/js/onboarding-view.js,4995,100,arrow,100,700,0.14014014014014015,1.0
read,f81add4e-16c0-495a-b6c9-529e47e76baf,claude_code,claude-opus-4-6,1817,toolu_01RfM6MofDp1k4Dsseu2oVfm,read,/Users/penso/.superset/worktrees/moltis/helix-epoch/crates/nostr/src/plugin.rs,457,12,arrow,12,84,0.1838074398249453,1.0
read,f825aa2e-55c5-483f-9330-8c774c3f137a,claude_code,claude-opus-4-6,2923,toolu_01S4g3hRZo1yUAdSppAgoth4,read,/Users/anshumanbiswas/play/elephanto/backend/handlers/auth.go,553,20,arrow,20,140,0.25316455696202533,1.0
read,f82fa48e-a8dd-42c8-a49a-7193b101bbf5,claude_code,claude-opus-4-8,1348,toolu_01FjWFFP3D3EevqswFHa2KZ9,read,/Users/soph/Work/entire/devenv/git-sync/internal/syncer/syncer.go,3530,90,tab,90,360,0.10198300283286119,1.0
read,f82fa48e-a8dd-42c8-a49a-7193b101bbf5,claude_code,claude-opus-4-8,2165,toolu_01RyMrbrzHFzn3HaV6yWZArT,read,/private/tmp/claude-501/-Users-soph-Work-entire-devenv-git-sync/06b7a43e-c3de-4b68-98d4-1baf76fe8dc8/tasks/b3rlb7zpw.output,315,4,tab,4,8,0.025396825396825397,1.0
read,f836fdf3-adf2-4e7d-b344-00b43fd259df,claude_code,claude-opus-4-7,557,toolu_015mmKaNeR3DQeaQu4gesycR,read,/Users/jk/projects/outbid-dirigent/tests/test_ctl.py,1505,30,tab,30,120,0.07973421926910298,1.0
read,f836fdf3-adf2-4e7d-b344-00b43fd259df,claude_code,claude-opus-4-7,642,toolu_01RJLpjusy2o5RHBmJnFdxrt,read,/Users/jk/projects/outbid-dirigent/README.md,1062,12,tab,12,48,0.04519774011299435,1.0
read,f836fdf3-adf2-4e7d-b344-00b43fd259df,claude_code,claude-opus-4-7,649,toolu_01WkpNTJR3VhD66HaRc6zxiK,read,/Users/jk/projects/outbid-dirigent/ARCHITECTURE.md,1466,30,tab,30,120,0.08185538881309687,1.0
read,f85da9ce-0556-424b-8cf3-eb6c964e5564,claude_code,claude-opus-4-6,423,toolu_015A1QZepanEKth2qsr4cY5e,read,/Users/ta93abe/Developer/github.com/ta93abe/data-engineering-with-cloudflare/modeling/profiles.yml,126,1,none,0,0,0.0,0.0
read,f85da9ce-0556-424b-8cf3-eb6c964e5564,claude_code,claude-opus-4-6,592,toolu_01UDwPfayRnbAm5cfBP7HyvQ,read,/Users/ta93abe/Developer/github.com/ta93abe/data-engineering-with-cloudflare/modeling/dbt_project.yml,460,24,tab,24,63,0.13695652173913042,1.0
read,f85da9ce-0556-424b-8cf3-eb6c964e5564,claude_code,claude-opus-4-6,2903,toolu_011Tm2DtmPaCoWm7dBJHUkmG,read,/Users/ta93abe/Developer/github.com/ta93abe/data-engineering-with-cloudflare/modeling/src/index.ts,2047,50,tab,50,200,0.09770395701025891,1.0
read,f8d9d6c1-bf08-48a4-8e5c-96f72eb1c35f,claude_code,claude-opus-4-8,56,toolu_016AtnzGJnACNztkCEibbgKG,read,/home/briney/git/teddympnn/src/teddympnn/cli.py,5383,120,tab,120,480,0.08916960802526472,1.0
read,f8e99bf0-3a31-4ae0-8f68-c0dcef23b70d,claude_code,claude-sonnet-4-6,24,toolu_014wHyWuTu6FWmW44LFYxA9w,read,/Users/marcus/conductor/workspaces/brain-v1/lusaka/tests/acceptance/oauth-rar-dpop/milestone-4-bridge-exchange.test.ts,12395,280,arrow,275,1925,0.1553045582896329,0.9821428571428571
read,f90b7ca5-9445-4343-9c42-7bef03bf5e45,claude_code,claude-opus-4-6,250,toolu_01A9KBXWpiaRYZNs16BGBTS4,read,/Users/135yshr/projects/135yshr/documents/articles/9e3ec9a7d52c98.md,161,5,arrow,5,35,0.21739130434782608,1.0
read,f95a5101-efca-4aa4-82db-d7831947080e,claude_code,claude-opus-4-6,28,toolu_01R3657BTjMcJ86xKV4ykf1y,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad/bmb/workflows/module/steps-e/step-01-load-target.md,2275,82,arrow,82,574,0.2523076923076923,1.0
read,f95a5101-efca-4aa4-82db-d7831947080e,claude_code,claude-opus-4-6,548,toolu_01GDGKKnm8FZkwz29rau6oJv,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/workflows/create-skill/data/extraction-patterns.md,837,30,arrow,30,210,0.25089605734767023,1.0
read,f97f7c85-d696-45ac-8dbe-896ed5f0d5c4,claude_code,claude-opus-4-6,12,toolu_012zykEuthREtAEgG26B9mSz,read,/home/greg/Developer/openfang/workspace/CLAUDE.md,16738,321,arrow,321,2247,0.1342454295614769,1.0
read,f9a21902-da5f-4cf7-b03c-7e6064449562,claude_code,claude-opus-4-8,90,toolu_016HCr9WTe1HKX73oW4KQE6U,read,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/explain.go,1564,15,tab,15,60,0.03836317135549872,1.0
read,f9a21902-da5f-4cf7-b03c-7e6064449562,claude_code,claude-opus-4-8,98,toolu_01NzFy7WR3MCoSNZTRs5ERPE,read,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/explain.go,1716,35,tab,35,140,0.08158508158508158,1.0
read,f9ad8065-5bd2-4a8c-a667-57fc385178b4,claude_code,claude-opus-4-6,25,toolu_011ZHKUDKP2W9WgSqyxrmneM,read,/Users/glnelson/dev/s26_march26_example_claude_skills_agent_prototyping/.claude/skills/reframe.md,4364,52,arrow,52,364,0.08340971585701192,1.0
read,f9e370ac-2e48-4464-9976-3c8789894fec,claude_code,claude-opus-4-6,74,toolu_01ACd2hmxm4MJ1UhsLpA6CMP,read,/Users/nodo/work/cli/cmd/entire-agent-test/main.go,8491,250,arrow,250,1750,0.20610057708161583,1.0
read,fa395bcc-8a81-4a81-ac67-432b5982fbd4,claude_code,claude-opus-4-7,22,toolu_01Q3LXP5ZjwEAJTBTCB54NjG,read,/home/noah/projects/readaloud/apps/readaloud_web/lib/readaloud_web_web/live/reader_live.ex,38062,964,tab,964,3748,0.09847091587410015,1.0
read,fa441e48-e5df-4c30-b839-5bce74a8fa59,claude_code,claude-opus-4-7,372,toolu_016jHyRUpKV53e7CVFCa424u,read,/Users/heath/code/hChat/src/app.rs,7841,130,tab,130,650,0.08289758959316414,1.0
read,fa441e48-e5df-4c30-b839-5bce74a8fa59,claude_code,claude-opus-4-7,463,toolu_01A5fgB1dGttWXaAW2y3W91r,read,/Users/heath/code/hChat/src/app.rs,1358,30,tab,30,120,0.08836524300441827,1.0
read,fa441e48-e5df-4c30-b839-5bce74a8fa59,claude_code,claude-opus-4-7,1789,toolu_01W9T4ywcP4XiSgAEmuYxZzY,read,/Users/heath/code/hChat/src/app.rs,1607,25,tab,25,125,0.0777846919726198,1.0
read,fa4ac662-5093-4f5c-b853-13d53beec17c,claude_code,kimi-k2.5,13,functions.Read:4,read,/Users/elvisgyaase/Downloads/cos-project/data/examples/positive-interactions.json,9313,93,tab,92,267,0.028669601632127135,0.989247311827957
read,fa75a20c-a2c3-4672-adcb-04791182a2bb,claude_code,claude-opus-4-7,31,toolu_01V5FUMBDrCy4w2ACvRbepqy,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/resume.go,7212,200,tab,200,692,0.09595119245701608,1.0
read,fa75a20c-a2c3-4672-adcb-04791182a2bb,claude_code,claude-opus-4-7,623,toolu_01BCD82NeGAkkN9vBnc4syVB,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/fetch_rewind_protection_test.go,3525,89,tab,89,258,0.07319148936170213,1.0
read,fae58785-be4a-4d43-9aaf-e50ab4cecb8e,claude_code,claude-sonnet-4-6,983,toolu_01nucvFSGon4MpcU6qgaiKxx,read,/Users/kk/indie/portfolio/content/blog/2016/tech/curl_attachment.mdx,903,20,arrow,15,105,0.11627906976744186,0.75
read,fb08ddb6-3398-445c-880d-6a9528edc184,claude_code,claude-opus-4-8,594,toolu_01SXZTFi2PgeZmgNMg3Jgp4o,read,/private/tmp/claude-501/-Users-ericson-Workspace-Rust-ars-ui-worktrees-impl-284/fb08ddb6-3398-445c-880d-6a9528edc184/tasks/b8y4uzjjb.output,126,1,none,0,0,0.0,0.0
read,fb1abc1e-1c03-4075-ba73-9317ecf03882,claude_code,claude-opus-4-6,49,toolu_011mZYPEcN5p6Y62YN6orLjv,read,/Users/penso/.superset/worktrees/moltis/bittersweet-spring/crates/providers/src/model_catalogs.rs,389,10,arrow,10,70,0.17994858611825193,1.0
read,fb42308e-354a-411c-b67d-ce9adbeb36fb,claude_code,claude-opus-4-6,293,toolu_0192QqywA1dQzFJuKNKgXmwr,read,/Users/alex/workspace/cli/.worktrees/3/cmd/entire/cli/strategy/manual_commit_hooks.go,1196,30,arrow,30,210,0.17558528428093645,1.0
read,fb62ccae-10b3-42a6-9361-cc731ad07f4e,claude_code,claude-sonnet-4-6,133,toolu_012t4FfLMvE2jnDSBiCGZrAp,read,/Users/ta/workspace/atena-print/frontend/src/types.ts,597,15,arrow,10,70,0.11725293132328309,0.6666666666666666
read,fb6c674a-c7ff-46b5-9f1a-e703ca4af9f9,claude_code,claude-opus-4-6,218,toolu_01RMbyAYugB5eUyJ6w547tFt,read,/Users/taras/.claude/plugins/cache/desplega-ai-toolbox/desplega/1.7.0/skills/planning/template.md,3244,102,arrow,102,714,0.22009864364981505,1.0
read,fb6c674a-c7ff-46b5-9f1a-e703ca4af9f9,claude_code,claude-opus-4-6,243,toolu_01RvaUjf4gBDhwA8fUFFZJFa,read,/Users/taras/worktrees/agent-swarm/2026-03-18-linear/src/tools/tool-config.ts,3394,107,arrow,107,749,0.22068355922215674,1.0
read,fb93c4d8-9548-4a4c-97e6-364245c50453,claude_code,claude-opus-4-7,609,toolu_018HbNHfFZuuMVPimCJets6b,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/redact/docs/superpowers/plans/2026-05-13-openai-privacy-filter-addon.md,9667,235,tab,235,862,0.08916933898831075,1.0
read,fb93c4d8-9548-4a4c-97e6-364245c50453,claude_code,claude-opus-4-7,677,toolu_01XeDGfTxbryPdgbVkDytkiU,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/redact/docs/superpowers/plans/2026-05-13-openai-privacy-filter-addon.md,6481,200,tab,200,800,0.12343774108933807,1.0
read,fb93c4d8-9548-4a4c-97e6-364245c50453,claude_code,claude-opus-4-7,2656,toolu_01PhRp75yapKwAz3xHGijyom,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/redact/cmd/entire/cli/strategy/manual_commit_hooks.go,3087,60,tab,60,300,0.09718172983479106,1.0
read,fb93c4d8-9548-4a4c-97e6-364245c50453,claude_code,claude-opus-4-7,2688,toolu_01KWRkcrfiMdnnsF8NBW7eUa,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/redact/cmd/entire/cli/checkpoint/prompts.go,749,26,tab,26,69,0.09212283044058744,1.0
read,fb993843-33fe-4fe9-a64c-b9a2d6d795f3,claude_code,claude-opus-4-6,23,toolu_01NqxMGra5Apj7zmeSVuw55P,read,/Users/marcus/conductor/workspaces/brain-v1/denver/app/src/client/styles.css,5586,200,arrow,200,1400,0.2506265664160401,1.0
read,fb993843-33fe-4fe9-a64c-b9a2d6d795f3,claude_code,claude-opus-4-6,1313,toolu_01GYWByDHY7CgGuMnBhYtXJV,read,/Users/marcus/conductor/workspaces/brain-v1/denver/app/src/client/components/graph/graph-theme.ts,5998,130,arrow,130,910,0.15171723907969323,1.0
read,fba013cd-9115-42b2-b60c-5ab52579f14e,claude_code,claude-opus-4-7,905,toolu_016vkM18YZAfCAg6SM2difLM,read,/Users/danobrien/code/family-schedule-app/web-backend/.semgrep/clancal-rules.yml,1715,45,tab,45,180,0.10495626822157435,1.0
read,fbb25455-8b3e-4dba-b529-51bfef8f6f98,claude_code,claude-opus-4-6,846,toolu_01NYTXH3kdtGgRNnPgvTDJKm,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/e2e-playwright/e2e/lib/verifiers.ts,2459,60,arrow,60,420,0.17080113867425784,1.0
read,fbbd0b36-7edf-4bc9-a036-1186c155f909,claude_code,claude-opus-4-7,172,toolu_01FDapXRgsuS53JhJWW8XNrq,read,/Users/ta93abe/Developer/github.com/ta93abe/slides/contents/cloudflare-data-platform/demo.md,214,12,tab,12,48,0.22429906542056074,1.0
read,fbbd0b36-7edf-4bc9-a036-1186c155f909,claude_code,claude-opus-4-7,300,toolu_0185CRrkCSKYiRM5Z4S9XihJ,read,/Users/ta93abe/.claude/projects/-Users-ta93abe-Developer-github-com-ta93abe-slides/memory/linear_cfdp_project.md,2486,45,tab,44,123,0.04947707160096541,0.9777777777777777
read,fbbd0b36-7edf-4bc9-a036-1186c155f909,claude_code,claude-opus-4-7,600,toolu_01G4q5ivXf9cgvCGQJuZ8uu9,read,/Users/ta93abe/Developer/github.com/ta93abe/slides/contents/cloudflare-data-platform/pages/01-intro.md,902,40,tab,40,111,0.12305986696230599,1.0
read,fbbd0b36-7edf-4bc9-a036-1186c155f909,claude_code,claude-opus-4-7,1549,toolu_014d9c5UZGCn3PhFQ4QxY2ej,read,/Users/ta93abe/Developer/github.com/ta93abe/slides/slidev-theme-enbu/layouts/cover.vue,1006,30,tab,30,90,0.08946322067594434,1.0
read,fbcf4e0c-1e2c-412a-be87-44638e0e9e0b,claude_code,claude-opus-4-7,89,toolu_01W613A69qYMMcXZcJNco7oM,read,/Users/golamrabbani/expatal/PropContext/app/api/v1/ask.py,955,29,tab,29,78,0.08167539267015707,1.0
read,fbcf4e0c-1e2c-412a-be87-44638e0e9e0b,claude_code,claude-opus-4-7,91,toolu_01QaeU2psez5wB2tH7CzDA3k,read,/Users/golamrabbani/expatal/PropContext/app/services/ask.py,5736,153,tab,153,504,0.08786610878661087,1.0
read,fbf9af8f-86ca-49c2-9f2a-3834d5f17605,claude_code,claude-opus-4-7,294,toolu_01GgXMb9FfZ5NaTw8ysHuAwi,read,/Users/matthiaswenz/Development/entire/cli/cmd/entire/cli/paths/paths.go,2598,75,tab,75,273,0.10508083140877598,1.0
read,fbf9af8f-86ca-49c2-9f2a-3834d5f17605,claude_code,claude-opus-4-7,675,toolu_01H7n9AUfcVbHKxerqhY4uAz,read,/Users/matthiaswenz/Development/entire/cli/cmd/entire/cli/strategy/common_test.go,955,30,tab,30,120,0.1256544502617801,1.0
read,fc2d9242-5260-4103-9efb-393c1f9c4461,claude_code,claude-opus-4-8,66,toolu_01EpL2wmQ7uLMRX6bWpkFMdY,read,/Users/ericson/Workspace/Rust/ars-ui/.github/workflows/ci.yml,13535,396,tab,396,1476,0.10905060953084596,1.0
read,fc2d9242-5260-4103-9efb-393c1f9c4461,claude_code,claude-opus-4-8,785,toolu_01TGQcNTcyizcTXuaaJsQQMw,read,/Users/ericson/Workspace/Rust/ars-ui/spec/testing/13-policies.md,5628,30,tab,30,120,0.021321961620469083,1.0
read,fc2d9242-5260-4103-9efb-393c1f9c4461,claude_code,claude-opus-4-8,1638,toolu_01X7krLSsS3d5J22CLYAbkkb,read,/Users/ericson/Workspace/Rust/ars-ui/spec/testing/14-ci.md,1194,22,tab,22,88,0.07370184254606366,1.0
read,fc7cdbfa-3f68-4b72-a1a8-3e8b916cb4fe,claude_code,claude-opus-4-7,121,toolu_018PsRNB6NmSyrxEnha9ydJo,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/skf-analyze-source/references/generate-briefs.md,3162,60,tab,60,240,0.07590132827324478,1.0
read,fcf246e6-6835-47f9-b232-8ea903defb9b,claude_code,claude-opus-4-8,259,toolu_014ovni33rxcxbEuyosjqdFi,read,/Users/dip/Repositories/cli/cmd/entire/cli/strategy/phase_postcommit_test.go,4804,120,tab,120,372,0.07743547044129892,1.0
read,fd000699-0e6c-47a2-b19e-4cde3045e63e,claude_code,glm-5.1,18,call_966gs462,read,/Users/elvisgyaase/Projects/G10COS498_AiUseTutor/docs/architecture.md,4161,91,tab,91,264,0.06344628695025234,1.0
read,fd000699-0e6c-47a2-b19e-4cde3045e63e,claude_code,glm-5.1,399,call_rf7zm1h2,read,/Users/elvisgyaase/Projects/G10COS498_AiUseTutor/docs/architecture.md,4161,91,tab,91,264,0.06344628695025234,1.0
read,fd000699-0e6c-47a2-b19e-4cde3045e63e,claude_code,glm-5.1,437,call_8dkg12m2,read,/Users/elvisgyaase/Projects/G10COS498_AiUseTutor/docs/pedagogical-model.md,578,7,tab,7,23,0.039792387543252594,1.0
read,fd0b573b-f1be-43b6-bc89-a3e49f3c4288,claude_code,claude-opus-4-6,1289,toolu_01LdPW8mHEjn1Wdgbr75EzRb,read,/home/hj/.claude/plans/hidden-noodling-bird.md,5231,125,arrow,125,875,0.16727203211623018,1.0
read,fd38e13a-eeaa-496f-acc7-03d27ce1b1e7-9dc065f97ede,claude_code,claude-opus-4-6,245,toolu_01Bne6i4Z8EuLohKDNCZY68v,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_hooks.go,4068,75,arrow,70,490,0.12045231071779744,0.9333333333333333
read,fd38e13a-eeaa-496f-acc7-03d27ce1b1e7-9dc065f97ede,claude_code,claude-opus-4-6,423,toolu_01CnyY8m71Yt3p4fNbdo9iRE,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/e2e_test/testenv.go,1116,30,arrow,25,175,0.15681003584229392,0.8333333333333334
read,fd38e13a-eeaa-496f-acc7-03d27ce1b1e7-9dc065f97ede,claude_code,claude-opus-4-6,486,toolu_01GFFbKnBdHGF8ujHen46Cdn,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/e2e_test/scenario_checkpoint_workflows_test.go,2406,45,arrow,40,280,0.11637572734829593,0.8888888888888888
read,fd38e13a-eeaa-496f-acc7-03d27ce1b1e7-c48996a3fab8,claude_code,claude-opus-4-6,790,toolu_01BGC7vFsQUhKqkJh14SiFxo,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_hooks.go,3143,63,arrow,58,406,0.1291759465478842,0.9206349206349206
read,fd38e13a-eeaa-496f-acc7-03d27ce1b1e7-c48996a3fab8,claude_code,claude-opus-4-6,1380,toolu_0191BD4DkTph7cZGngYVJW1Y,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/integration_test/hooks_test.go,4900,105,arrow,100,700,0.14285714285714285,0.9523809523809523
read,fd38e13a-eeaa-496f-acc7-03d27ce1b1e7-c48996a3fab8,claude_code,claude-opus-4-6,1657,toolu_012PkYsi1XfUqGqgxHYxfHJr,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/e2e_test/testenv.go,778,25,arrow,20,140,0.17994858611825193,0.8
read,fd3a1636-56e5-471c-8426-11bac6330f43,claude_code,claude-opus-4-6,709,toolu_01CjCtP5tnBvtWnXFdgMhE62,read,/Users/michael/Code/cipher-box-ci-debug/apps/web/src/services/share.service.ts,545,15,arrow,15,105,0.1926605504587156,1.0
read,fd3a1636-56e5-471c-8426-11bac6330f43,claude_code,claude-opus-4-6,1191,toolu_01DJx4xfiRgjfbGdMPUY399x,read,/Users/michael/Code/cipher-box-ci-debug/apps/web/src/components/file-browser/SharedFileBrowser.tsx,3358,80,arrow,80,560,0.16676593210244192,1.0
read,fd3a1636-56e5-471c-8426-11bac6330f43,claude_code,claude-opus-4-6,1309,toolu_01AnUcV9LMMriynSPWmidQg3,read,/Users/michael/Code/cipher-box-ci-debug/apps/web/src/hooks/useSharedNavigation.ts,558,15,arrow,15,105,0.1881720430107527,1.0
read,fd6e62fe-81a0-4203-b863-f5b990ccbc15,claude_code,claude-opus-4-8,830,toolu_01FNTvTwTRRSbVSZJTLw8LwJ,read,/Users/jakobfaber/Developer/repos/github.com/jakobtfaber/dsa110-FLITS/analysis/scattering-refit-2026-06/joint_ladder/overlays/oran_overlay_C2D1.png,159150,1,image_base64,0,0,0.0,0.0
read,fd6e62fe-81a0-4203-b863-f5b990ccbc15,claude_code,claude-opus-4-8,840,toolu_01NiG7PQK626ZCMBy3SAGmeo,read,/Users/jakobfaber/Developer/repos/github.com/jakobtfaber/dsa110-FLITS/analysis/scattering-refit-2026-06/joint_ladder/overlays/isha_overlay_C2D1.png,133782,1,image_base64,0,0,0.0,0.0
